name,ra,dec,theta_arcmin,snr,redshift,mass_m500_1e14,distance_mpc,radius_mpc,radius_m,mass_kg,curvature_4d,curvature_ratio,phi5_amplitude,grav_modification
PSZ2 G027.77+10.88,270.8407059,0.4326642,3.156661,6.41661,,,1000.0,0.9182354636549453,2.8336746408391614e+22,1.0998573908925481e+45,3.589296802508801e-50,4.032917755627866,0.29981160602464624,9.993720200821542e-07
PSZ2 G027.77-49.72,328.2464403,-23.5522864,2.428835,4.59963,,,1000.0,0.7065194622946078,2.1803190606411598e+22,6.67516889561417e+44,4.782170428994632e-50,5.373225201117563,0.2999870872782119,9.999569575940397e-07
PSZ2 G027.81-45.93,324.2875033,-22.5132554,2.428312,5.24201,,,1000.0,0.7063673277614757,2.179849573471914e+22,8.121283655370973e+44,5.821944351716625e-50,6.54151050754677,0.2999987518507691,9.999958395025637e-07
PSZ2 G027.92+15.54,266.7671927,2.71152,5.361176,4.53575,,,1000.0,1.5595028829816586,4.812625896881399e+22,6.536594975030186e+44,4.3543988839529147e-51,0.4892583015677432,0.13608826730368973,4.536275576789658e-07
PSZ2 G027.99-69.85,350.2087969,-27.0299802,6.932384,4.56345,,,1000.0,2.0165487635429096,6.2230694842934195e+22,6.596565158835634e+44,2.0324826706857362e-51,0.22836883940289168,0.06734398687278516,2.244799562426172e-07
PSZ2 G028.05+25.43,257.9791287,7.3229711,5.733185,8.21688,6.629104,0.512854,28410.445714285714,47.38055245857049,1.4621638488714854e+24,1.020066606e+44,2.423055431492695e-56,2.722534192688421e-06,8.167602578045083e-07,2.722534192681694e-12
PSZ2 G028.08+10.79,271.0559615,0.6584937,3.018457,6.03667,3.285987,0.335807,14082.801428571429,12.365172127548975,3.815892118561614e+23,6.679201230000001e+43,8.926047822897021e-55,0.00010029267216738225,3.0087801549334086e-05,1.0029267183111363e-10
PSZ2 G028.15-08.62,288.4216367,-8.1405854,2.428712,7.66655,,,1000.0,0.7064836830449419,2.180208645876691e+22,1.436408182807632e+45,1.0292162703612718e-49,11.564227756868222,0.2999999999458509,9.99999999819503e-07
PSZ2 G028.63+50.15,235.0331729,17.8986616,2.516033,6.91491,3.249135,0.268175,13924.864285714286,10.191390000310857,3.1450629540959303e+23,5.334000749999999e+43,1.2731746666860588e-54,0.00014305333333551222,4.291599970790566e-05,1.4305333235968553e-10
PSZ2 G028.77-33.56,312.0614471,-17.8089661,3.730076,8.7378,4.514435,0.314703,19347.57857142857,20.99280234969777,6.478378805116731e+23,6.259442669999999e+43,1.7094625686072324e-55,1.9207444591092498e-05,5.762233376619137e-06,1.9207444588730455e-11
PSZ2 G028.89+60.13,225.0904835,21.3594324,2.574368,7.52451,4.542624,0.329476,19468.38857142857,14.57896694886803,4.4990692004206746e+23,6.55327764e+43,5.343348420008582e-55,6.003762269672563e-05,1.8011286787377033e-05,6.003762262459011e-11
PSZ2 G029.06+44.55,240.5867533,16.0912718,2.878979,15.7649,3.527035,0.051358,15115.864285714286,12.658947487131208,3.9065511945286905e+23,1.0215106199999999e+43,1.2722875321559055e-55,1.4295365529841634e-05,4.288609658660354e-06,1.4295365528867846e-11
PSZ2 G029.55-60.16,339.6533439,-24.9363062,4.860503,5.0265,,,1000.0,1.4138630108843657,4.363181251589152e+22,7.625642519217916e+44,6.816942395614103e-51,0.7659485837768655,0.19337023374885226,6.445674458295075e-07
PSZ2 G029.66-47.63,326.4342608,-21.780224,2.427652,5.74469,,,1000.0,0.7061753415437564,2.1792571040040323e+22,9.317036753914091e+44,6.684598741323261e-50,7.510785102610405,0.2999998203752938,9.999994012509795e-07
PSZ2 G029.80-17.40,297.1337388,-10.5277573,2.428883,9.0066,,,1000.0,0.7065334249286238,2.180362149329733e+22,1.8290232447791256e+45,1.3102563336994512e-49,14.721981277521923,0.29999999999990207,9.999999999996736e-07
PSZ2 G029.87-17.81,297.5458413,-10.6418568,6.420959,4.91087,,,1000.0,1.867781261426043,5.763972972760768e+22,7.364030327757057e+44,2.855437813930826e-51,0.3208357094304299,0.09307871359995364,3.102623786665121e-07
PSZ2 G030.27-16.94,296.9130194,-9.9282125,5.237566,5.43023,,,1000.0,1.5235461915084887,4.701663546995197e+22,8.562591964829034e+44,6.117493991316895e-51,0.6873588754288645,0.17888478474599948,5.962826158199982e-07
PSZ2 G030.70+09.44,273.4416566,2.3314015,2.42891,5.1155,,,1000.0,0.7065412789102579,2.1803863867170558e+22,7.829067643191703e+44,5.6083176689561185e-50,6.301480526916987,0.2999979827796118,9.999932759320395e-07
PSZ2 G030.90+34.37,250.8441049,13.3853348,2.428899,4.93896,3.713527,0.479676,15915.115714285716,11.24463528606166,3.470094449278628e+23,9.54075564e+43,1.695437681427985e-54,0.00019049861589078484,5.7149584075921266e-05,1.9049861358640422e-10
PSZ2 G031.37-71.95,352.6812052,-26.171286,2.428232,4.72892,,,1000.0,0.7063440567047824,2.1797777589909586e+22,6.95858381230013e+44,4.988927085898987e-50,5.605536051571896,0.2999918859323068,9.999729531076894e-07
PSZ2 G031.41-19.16,299.4189763,-9.8989724,2.428494,5.69411,,,1000.0,0.7064202694154529,2.1800129514160876e+22,9.194258097178069e+44,6.589651011984352e-50,7.4041022606565745,0.29999977765386787,9.999992588462262e-07
PSZ2 G031.93+78.71,205.4709303,26.3684406,1.922066,7.46826,2.718318,0.233936,11649.934285714286,6.513552069366927,2.010082168606634e+23,4.65298704e+43,4.2541554496389576e-54,0.0004779949943414559,0.00014339848738124567,4.779949579374856e-10
PSZ2 G032.12-14.96,295.8916172,-7.4624139,3.625166,9.11884,,,1000.0,1.0545180438558792,3.2542426833392434e+22,1.8633193984322276e+45,4.0147678653660387e-50,4.510975129624763,0.29992757047994945,9.997585682664982e-07
PSZ2 G032.13-44.36,323.6921253,-19.1306933,2.268702,5.48598,,,1000.0,0.6599386607763399,2.036570707155785e+22,8.694792895875217e+44,7.643349324691495e-50,8.588032949091566,0.29999997917041604,9.999999305680535e-07
PSZ2 G032.31+66.07,219.2979138,24.3892375,2.428427,5.138,,,1000.0,0.7064007799054722,2.1799528067882874e+22,7.880777421036434e+44,5.648728895186471e-50,6.346886399085922,0.2999981578947672,9.99993859649224e-07
PSZ2 G032.77+19.69,265.1224844,8.7112379,5.915318,4.78475,,,1000.0,1.7206962567080988,5.310068648201193e+22,7.082177195118795e+44,3.51228158675269e-51,0.39463838053401007,0.11260560964044368,3.753520321348123e-07
PSZ2 G033.27-17.54,298.7166445,-7.6030832,2.428635,6.85451,,,1000.0,0.7064612846528746,2.180139524438771e+22,1.2143462427295203e+45,8.701870449443947e-50,9.77738252746511,0.2999999980697005,9.999999935656683e-07
PSZ2 G033.46-48.43,328.0814429,-19.6129192,1.912783,11.23937,4.076925,0.212101,17472.535714285714,9.721824063715875,3.000154906062719e+23,4.21868889e+43,1.1600304979339123e-54,0.00013034050538583285,3.910215139431896e-05,1.3034050464772987e-10
PSZ2 G033.81+77.18,207.2220525,26.5945953,1.230008,19.26542,4.465213,0.141695,19136.627142857145,6.8469861360256505,2.112979921577516e+23,2.8183135499999996e+43,2.2183299529257902e-54,0.00024925055650851577,7.477516540406474e-05,2.492505513468825e-10
PSZ2 G033.83-46.57,326.315212,-18.7555147,2.162341,5.52538,,,1000.0,0.628999500014445,1.9410924570445775e+22,8.788629145951727e+44,8.922887518968454e-50,10.0257163134477,0.2999999988253061,9.999999960843536e-07
PSZ2 G033.97-76.61,357.9273591,-26.0953029,3.83924,12.60114,7.557539,0.365168,32389.45285714286,36.17220559816399,1.1162742647593408e+24,7.26319152e+43,3.8773740929854275e-56,4.356600104478008e-06,1.3069800313351337e-06,4.356600104450445e-12
PSZ2 G034.38+51.57,234.8593032,21.7896687,6.051254,6.87962,1.928021,0.187336,8262.947142857143,14.54475715748723,4.488512058800559e+23,3.72611304e+43,3.0596502327529575e-55,3.437809250284222e-05,1.031342774678968e-05,3.4378092489298935e-11
PSZ2 G034.78+31.71,254.6902504,15.3198423,2.428911,4.9995,6.264102,0.739205,26846.15142857143,18.9679219733902,5.853500720988216e+23,1.470278745e+44,5.4434670154607464e-55,6.1162550735514e-05,1.8348765197774164e-05,6.116255065924722e-11
PSZ2 G035.89-61.39,341.7593232,-22.2282481,2.428912,4.73259,,,1000.0,0.7065418606866751,2.1803881820790796e+22,6.966685965690246e+44,4.990542074793439e-50,5.607350645835325,0.29999191532602143,9.999730510867382e-07
PSZ2 G036.09-17.43,299.8263339,-5.1483475,2.428334,5.37039,,,1000.0,0.7063737273020664,2.1798693224541768e+22,8.421445649334617e+44,6.036958866781902e-50,6.783099850316743,0.299999230116481,9.999974337216033e-07
PSZ2 G036.36+16.01,269.9844534,10.1964111,3.814355,4.58176,,,1000.0,1.1095508931651383,3.424074056307617e+22,6.636306204142705e+44,1.2274955165617706e-50,1.379208445575023,0.2642321687046482,8.807738956821608e-07
PSZ2 G036.69-15.67,298.5192033,-3.839686,3.633986,5.69272,,,1000.0,1.0570836778563109,3.2621602298645755e+22,9.190891660952382e+44,1.9659149520138512e-50,2.208893204509945,0.29284969867892574,9.76165662263086e-07
PSZ2 G036.73+14.93,271.1293648,10.055297,1.367615,9.68264,5.288359,0.336939,22664.395714285714,9.016419652607372,2.782467104794635e+23,6.701716709999999e+43,2.3100367815318793e-54,0.00025955469455414375,7.78664066176585e-05,2.5955468872552835e-10
PSZ2 G036.77-16.51,299.298929,-4.1504137,2.428233,4.62819,,,1000.0,0.7063443475929911,2.1797786566719707e+22,6.73743644302712e+44,4.83037045174847e-50,5.4273825300544605,0.2999884128055465,9.999613760184882e-07
PSZ2 G036.80-14.95,297.9201625,-3.4116349,7.593109,4.72938,,,1000.0,2.2087458752135687,6.816189770909073e+22,6.9595991687857025e+44,1.631857204720171e-51,0.18335474210339,0.05439818110225677,1.813272703408559e-07
PSZ2 G037.05-70.55,351.5252236,-24.1206541,5.316405,5.0532,2.216287,0.268075,9498.372857142856,14.689039163303049,4.533037485795321e+23,5.33201175e+43,4.2505596157935006e-55,4.7759096806668545e-05,1.432772903110704e-05,4.77590967703568e-11
PSZ2 G037.25-16.27,299.298332,-3.6387063,2.428323,5.07099,,,1000.0,0.706370527531771,2.1798594479630454e+22,7.727109080760893e+44,5.539295218078401e-50,6.223927211324046,0.2999976443267083,9.999921477556944e-07
PSZ2 G037.31-21.54,304.0323134,-5.9840183,3.603777,4.96123,,,1000.0,1.0482962359607282,3.2350421841748072e+22,7.477595247051602e+44,1.6400045559145052e-50,1.842701748218545,0.28531614453112714,9.510538151037571e-07
PSZ2 G037.48+71.52,213.6348242,27.055502,2.274424,7.40165,7.058753,0.533575,30251.79857142857,20.01468441444061,6.176531610296372e+23,1.061280675e+44,3.3444075584587374e-55,3.7577613016390304e-05,1.1273283899610841e-05,3.7577612998702806e-11
PSZ2 G037.67+15.71,270.8099351,11.2055219,5.059918,7.09012,,,1000.0,1.4718704830154405,4.5421923105856494e+22,1.2774922977783875e+45,1.012242767584211e-50,1.1373514242519225,0.2440560941593696,8.135203138645653e-07
PSZ2 G037.69-46.87,327.6175442,-16.3991623,2.428267,5.90356,5.1732,0.494959,22170.85714285714,15.660478898340074,4.832823788027747e+23,9.84473451e+43,6.476256971335572e-55,7.276693226219744e-05,2.1830079640128947e-05,7.276693213376315e-11
PSZ2 G038.68+24.50,262.9725511,15.6778473,3.836885,5.44055,2.475157,0.284868,10607.815714285714,11.83943196246939,3.653648703618054e+23,5.666024519999999e+43,8.626229958168305e-55,9.692393211425062e-05,2.9077179543222432e-05,9.692393181074145e-11
PSZ2 G038.95-46.90,327.9887435,-15.613352,2.427835,5.5585,1.956114,0.250739,8383.345714285713,5.9205582898694935,1.827084288253726e+23,4.98719871e+43,6.071610019411055e-54,0.0006822033729675342,0.0002046609801404228,6.822032671347426e-10
PSZ2 G039.21-75.96,357.4653192,-24.7552547,2.428863,4.56029,3.89673,0.560546,16700.27142857143,11.799202811425411,3.641233987605882e+23,1.114925994e+44,1.714838489944684e-54,0.00019267848201625664,5.780354388955818e-05,1.926784796318606e-10
PSZ2 G039.32-59.88,340.7698037,-20.1640435,2.428786,5.42175,3.19194,0.39943,13679.742857142859,9.664809583238235,2.9825602373873192e+23,7.9446627e+43,2.2234672536797123e-54,0.0002498277813123272,7.494833283442507e-05,2.4982777611475023e-10
PSZ2 G039.34+73.28,211.693221,27.7299404,3.837567,4.61231,5.691223,0.706205,24390.955714285712,27.227696799270696,8.402467232254936e+23,1.404641745e+44,1.758199021522164e-55,1.9755045185642293e-05,5.926513554921723e-06,1.9755045183072412e-11
PSZ2 G039.85-39.96,321.7514441,-12.1616651,2.229449,10.21498,5.91514,0.369424,25350.6,16.440381909367712,5.073501857230876e+23,7.34784336e+43,4.1779127274074335e-55,4.694283963379139e-05,1.4082851879792949e-05,4.6942839599309833e-11
PSZ2 G039.86+18.70,268.9272196,14.3619665,2.428831,4.55833,,,1000.0,0.7065182987417732,2.180315469917112e+22,6.585466668065088e+44,4.717929995309833e-50,5.301044938550374,0.29998508197529755,9.999502732509918e-07
PSZ2 G039.98-53.12,334.2369494,-17.4076141,2.42886,6.02018,3.476531,0.376901,14899.418571428572,10.526837549217468,3.248582067688511e+23,7.49656089e+43,1.6236913991233978e-54,0.00018243723585656155,5.4731170149756326e-05,1.8243723383252106e-10
PSZ2 G040.03+74.95,209.8162599,27.965074,2.369002,9.28746,2.570666,0.160199,11017.140000000001,7.5920736559431585,2.3429139302240588e+23,3.1863581099999997e+43,1.839706426892795e-54,0.00020670858729132527,6.201257530416405e-05,2.0670858434721352e-10
PSZ2 G040.11-42.58,324.2706321,-13.0963348,4.673273,5.08387,,,1000.0,1.3594000115758826,4.195108435723174e+22,7.756567333045674e+44,7.801227429992176e-51,0.8765424078642895,0.21140487906150887,7.046829302050295e-07
PSZ2 G040.28+37.36,250.7979348,21.5437922,5.832574,4.77979,3.169573,0.395591,13583.884285714286,23.046784881649497,7.112237814477035e+23,7.86830499e+43,1.6239973690197965e-55,1.8247161449660634e-05,5.474148434290635e-06,1.824716144763545e-11
PSZ2 G040.58+77.12,207.3621979,28.0946094,2.54498,7.61657,2.626682,0.213464,11257.208571428573,8.333764113629808,2.571799605466159e+23,4.24579896e+43,1.853407839009285e-54,0.00020824807179879606,6.247442063652402e-05,2.0824806878841342e-10
PSZ2 G041.43-66.81,348.1084422,-21.5507349,2.428765,5.21311,2.709744,0.364699,11613.188571428573,8.20470727523817,2.531972665138499e+23,7.25386311e+43,3.318297062273274e-54,0.00037284236654755887,0.00011185270478133288,3.728423492711096e-10
PSZ2 G041.45+29.10,259.4664801,19.6925477,2.428244,9.38972,5.587061,0.359755,23944.547142857144,16.91317214708173,5.219404924589422e+23,7.15552695e+43,3.7368149697252615e-55,4.1986685053092826e-05,1.259600550852609e-05,4.19866850284203e-11
PSZ2 G041.69+21.68,266.8049624,17.1309217,3.840359,4.50562,5.828984,0.784294,24981.36,27.907055727183376,8.61211739740879e+23,1.559960766e+44,1.813455057323245e-55,2.0375899520485896e-05,6.112769855299807e-06,2.0375899517666025e-11
PSZ2 G042.19+63.00,223.3831236,28.1217469,4.776022,4.8972,4.272891,0.487135,18312.39,25.441192543862158,7.851152019035862e+23,9.689115149999999e+43,1.4866437281765963e-55,1.6703862114343777e-05,5.011158633837063e-06,1.670386211279021e-11
PSZ2 G042.32+17.48,271.0698533,15.9973002,2.428547,6.17306,7.029055,0.652822,30124.52142857143,21.281036975591,6.567328010667383e+23,1.298462958e+44,3.403975189438363e-55,3.8246912240880484e-05,1.1474073666669286e-05,3.824691222223095e-11
PSZ2 G042.53+35.20,253.6242588,22.5908722,2.428589,4.67444,3.430715,0.498536,14703.064285714287,10.386948944010047,3.205412444121501e+23,9.915881039999999e+43,2.2356432222956485e-54,0.00025119586767366833,7.535875871707058e-05,2.511958623902353e-10
PSZ2 G042.54+18.02,270.6433998,16.4013953,2.427453,4.78788,,,1000.0,0.7061174547902318,2.1790784654826554e+22,7.089127664671347e+44,5.087414648877157e-50,5.7161962346934345,0.29999349688283217,9.999783229427738e-07
PSZ2 G042.81+56.61,230.6170706,27.69472,1.536457,12.50101,4.08112,0.186302,17490.514285714286,7.817161908568884,2.4123761649843576e+23,3.70554678e+43,1.9599281879257102e-54,0.00022021665032873148,6.60649940306706e-05,2.2021664676890197e-10
PSZ2 G042.81-82.97,5.1724744,-25.7138057,2.4288,8.43762,4.259752,0.316597,18256.079999999998,12.898089958463046,3.980350561181696e+23,6.297114329999999e+43,7.414818991856838e-55,8.331257294221165e-05,2.4993771824836363e-05,8.331257274945454e-11
PSZ2 G043.44-41.27,324.1836115,-10.2966166,2.428839,5.55255,,,1000.0,0.7065206258474426,2.180322651365208e+22,8.85353337729449e+44,6.342745328171752e-50,7.126680144013204,0.29999961274659204,9.99998709155307e-07
PSZ2 G044.07-59.30,341.1382436,-17.716886,2.428866,4.88407,3.033627,0.39554,13001.25857142857,9.185759454336178,2.834725367608145e+23,7.8672906e+43,2.5645735989199353e-54,0.0002881543369572961,8.644629869455924e-05,2.8815432898186416e-10
PSZ2 G044.20+48.66,239.600471,27.2122534,2.289029,28.38608,8.771307,0.185857,37591.315714285716,25.030235661746694,7.72433072521503e+23,3.6966957299999997e+43,5.955991514350142e-56,6.692125297022631e-06,2.007637589076819e-06,6.69212529692273e-12
PSZ2 G044.21+52.13,235.7544571,27.8333101,2.427587,4.64078,,,1000.0,0.7061564338101931,2.179198754738256e+22,6.764946760870828e+44,4.853966807651776e-50,5.453895289496378,0.2999890112058449,9.999633706861497e-07
PSZ2 G044.46-65.42,347.1738916,-19.9184041,4.786288,6.4089,2.56931,0.257254,11011.328571428574,15.330794651128995,4.731083229338408e+23,5.11678206e+43,3.587881575798237e-55,4.0313276132564465e-05,1.2093982833217784e-05,4.031327611072595e-11
PSZ2 G044.58-20.46,306.2812057,0.5188419,2.322901,6.58596,5.65164,0.444941,24221.31428571429,16.36645132030866,5.0506868774472524e+23,8.849876489999999e+43,5.100453828870925e-55,5.7308469987313764e-05,1.7192540977372532e-05,5.730846992457511e-11
PSZ2 G044.77-51.30,333.7654656,-13.9876674,2.276168,8.27208,8.359282,0.611954,35825.49428571429,23.72043350322357,7.320125779094794e+23,1.217176506e+44,2.304203733316219e-55,2.5889929587822685e-05,7.766978874611432e-06,2.5889929582038104e-11
PSZ2 G044.83+10.02,279.164107,15.0804792,2.314638,9.27041,,,1000.0,0.6733009015296085,2.077806582120372e+22,1.9099690283651445e+45,1.581007452383696e-49,17.764128678468495,0.29999999999999977,9.999999999999991e-07
PSZ2 G045.04+30.38,259.3115246,23.0598388,2.428892,4.63608,3.238837,0.460349,13880.730000000001,9.807236047075659,3.026513044127548e+23,9.156341609999999e+43,2.4525466811472184e-54,0.0002755670428255301,8.267011075508027e-05,2.7556703585026757e-10
PSZ2 G045.10-43.18,326.4720469,-10.0924216,2.428908,6.89083,2.80474,0.255885,12020.314285714285,8.492841235196432,2.6208908051816187e+23,5.089552649999999e+43,2.0992094610940442e-54,0.00023586623158360046,7.075986816288841e-05,2.3586622720962805e-10
PSZ2 G045.13+67.78,217.995839,29.5566539,3.553977,6.6217,4.825367,0.445101,20680.144285714287,21.379340029553287,6.597664333120145e+23,8.85305889e+43,2.2889992449551952e-55,2.5719092639946013e-05,7.715727790282558e-06,2.5719092634275194e-11
PSZ2 G045.20+15.63,274.0145937,17.7621651,4.858509,4.65034,,,1000.0,1.4132829797962863,4.361391275651339e+22,6.785861193182651e+44,6.073692010254675e-51,0.6824373045229971,0.1779304843722807,5.93101614574269e-07
PSZ2 G045.32-38.46,322.3544372,-7.7089217,2.057395,6.34199,7.65051,0.639346,32787.9,19.62263832047682,6.055546185699147e+23,1.271659194e+44,4.2523961696237416e-55,4.7779732242963385e-05,1.4333919661981367e-05,4.7779732206604555e-11
PSZ2 G045.47+17.80,272.032217,18.8742908,2.428635,4.66988,,,1000.0,0.7064612846528746,2.180139524438771e+22,6.828675777796616e+44,4.893353301450249e-50,5.498149776910393,0.2999899419971923,9.999664733239744e-07
PSZ2 G045.50-08.62,296.3535003,7.074746,2.428754,5.6326,,,1000.0,0.706495900349706,2.1802463484791927e+22,9.045681209349784e+44,6.481082056271888e-50,7.282114669968413,0.2999997162168471,9.999990540561571e-07
PSZ2 G045.50-37.21,321.3199099,-6.9781362,5.619662,4.97345,2.807489,0.373811,12032.095714285713,19.668787602553827,6.069787854148112e+23,7.435100789999999e+43,2.4688191001944624e-55,2.7739540451623172e-05,8.321862133352444e-06,2.7739540444508148e-11
PSZ2 G045.51+16.26,273.5348711,18.2928421,5.464934,5.53543,4.112292,0.518446,17624.108571428573,28.016778597598673,8.64597787521895e+23,1.031189094e+44,1.1847286661641408e-55,1.33115580467881e-05,3.993467413800552e-06,1.331155804600184e-11
PSZ2 G045.87+57.70,229.5873723,29.4695748,2.789056,5.4159,7.029533,0.657969,30126.57,24.44179179571585,7.542736948157912e+23,1.3087003409999999e+44,2.2645205950410275e-55,2.5444051629674466e-05,7.633215487255092e-06,2.544405162418364e-11
PSZ2 G045.96-26.94,312.5348829,-1.5905275,3.768841,5.10409,,,1000.0,1.0963114072359268,3.38321700273007e+22,7.802888433527208e+44,1.4961969960027054e-50,1.6811202202277589,0.2799020315523393,9.330067718411309e-07
PSZ2 G046.10+27.18,262.9273037,22.8751267,2.428437,8.99643,8.269269,0.53672,35439.724285714285,25.03475196504261,7.72572445641215e+23,1.06753608e+44,1.7190474454641148e-55,1.9315139836675446e-05,5.794541950282035e-06,1.931513983427345e-11
PSZ2 G046.13+30.72,259.2810682,24.0645679,2.42888,4.94378,6.39454,0.801785,27405.17142857143,19.362645714660964,5.9753124675443734e+23,1.594750365e+44,5.550521549054805e-55,6.236541066353713e-05,1.870962317480446e-05,6.236541058268153e-11
PSZ2 G046.26-70.47,352.44707,-21.169897,2.42889,5.06944,3.017671,0.395953,12932.875714285716,9.137535306737856,2.8198433956593024e+23,7.875505169999999e+43,2.6081129582179777e-54,0.00029304639979977275,8.7913917423361e-05,2.9304639141120335e-10
PSZ2 G046.36-06.83,295.1839418,8.6860484,3.793345,5.23598,,,1000.0,1.1034393319010716,3.405213778246707e+22,8.107274547832993e+44,1.5246307676228157e-50,1.7130682782278828,0.28110687437257076,9.370229145752358e-07
PSZ2 G046.39+11.71,278.2491827,17.1920439,2.414265,4.62333,,,1000.0,0.7022812210943482,2.1672398482971585e+22,6.7268268925499855e+44,4.90695714484828e-50,5.513434994211551,0.2999902448174536,9.999674827248454e-07
PSZ2 G046.47-49.44,332.5693139,-12.1777218,1.814485,12.55573,4.38968,0.198356,18812.914285714287,9.929687395188822,3.0643015301552705e+23,3.9453008399999996e+43,1.0181425226413972e-54,0.00011439803625184237,3.431941072584102e-05,1.1439803575280341e-10
PSZ2 G046.88+56.48,231.0468928,29.9128747,1.772577,12.92534,5.30745,0.221242,22746.214285714286,11.728442776115955,3.6193974407093836e+23,4.4005033799999997e+43,6.891543143058694e-55,7.743306902313138e-05,2.322992066051147e-05,7.743306886837158e-11
PSZ2 G047.48+37.37,252.5786973,27.0351194,5.857865,4.96519,4.194511,0.521058,17976.475714285716,30.6316244131095,9.452919293885591e+23,1.036384362e+44,9.11057833147876e-56,1.0236604866830066e-05,3.0709814599417525e-06,1.0236604866472507e-11
PSZ2 G047.53+08.55,281.7441112,16.8431644,2.4289,6.5539,,,1000.0,0.7065383700281711,2.180377409906936e+22,1.135344414639311e+45,8.133089502639069e-50,9.13830281195401,0.2999999930701749,9.999999769005829e-07
PSZ2 G047.71-59.47,342.1205959,-16.1084427,2.51394,5.72031,4.610344,0.466116,19758.617142857147,14.448992695518616,4.458959145837045e+23,9.27104724e+43,7.765175212664432e-55,8.724915969285878e-05,2.6174747841439945e-05,8.724915947146649e-11
PSZ2 G047.73-60.15,342.7583654,-16.4001504,2.8196,6.71279,3.364438,0.296297,14419.019999999999,11.826312844653492,3.6496001438600674e+23,5.893347329999999e+43,9.00220974657894e-55,0.0001011484241188645,3.034452713217436e-05,1.0114842377391453e-10
PSZ2 G048.08-46.63,330.5730593,-9.8894681,6.250298,5.35043,2.110695,0.28171,9045.835714285717,16.446577553011277,5.07541383285928e+23,5.6032119e+43,3.1823329464586173e-55,3.575654996020918e-05,1.0726964983491169e-05,3.575654994497056e-11
PSZ2 G048.09+27.18,263.5648682,24.5443469,4.015585,4.70094,6.134852,0.741854,26292.222857142857,30.711586036249336,9.477595450786546e+23,1.475547606e+44,1.287009255555875e-55,1.4460778152313202e-05,4.338233445391565e-06,1.4460778151305218e-11
PSZ2 G048.10+57.16,230.3160862,30.6278283,2.45941,9.92657,3.589891,0.207678,15385.247142857144,11.006811495593263,3.396702027540081e+23,4.13071542e+43,7.826649220191367e-55,8.793987887855468e-05,2.638196359555878e-05,8.793987865186259e-11
PSZ2 G048.21-65.00,347.4397251,-18.3100163,2.42889,4.83178,5.59969,0.685159,23998.67142857143,16.955912384679078,5.2325945619119636e+23,1.3627812509999999e+44,7.063140391984314e-55,7.936112799982375e-05,2.3808338349963993e-05,7.93611278332133e-11
PSZ2 G048.24-51.59,335.0523387,-12.1975324,1.715302,6.25937,7.330888,0.621788,31418.091428571428,15.67640627913568,4.837738977741271e+23,1.236736332e+44,8.110969500450585e-55,9.113448876910769e-05,2.7340346555040604e-05,9.1134488516802e-11
PSZ2 G048.39-16.78,304.889445,5.4829465,2.428897,4.57623,,,1000.0,0.7065374973635451,2.1803747168639e+22,6.62429519824281e+44,4.745360498195258e-50,5.331865728309278,0.2999859737566451,9.999532458554837e-07
PSZ2 G048.75+53.18,234.96694,30.6959593,6.158135,4.84985,2.528186,0.302826,10835.082857142856,19.409196610265848,5.989678073928041e+23,6.02320914e+43,2.0813276090419696e-55,2.338570347238168e-05,7.01571104043556e-06,2.3385703468118534e-11
